0,0,0,0,58.5,246,-234,14.6400003433228,-9.39400005340576,1022.84802246094,-700,840,140,0,0,0,0
0,0,0,0,69,267,-231,15.0670003890991,-8.66199970245361,1022.60400390625,-630,840,140,0,0,0,0
0,0,0,0,73.5,268.5,-229.5,15.0670003890991,-9.08899974822998,1022.72601318359,-700,910,140,0,0,0,0
0,0,0,0,70.5,250.5,-228,15.1280002593994,-9.02799987792969,1023.51898193359,-630,910,140,0,0,0,0
0,0,0,0,64.5,235.5,-229.5,15.0060005187988,-8.96700000762939,1022.97003173828,-630,840,70,0,0,0,0
0,0,0,0,52.5,223.5,-232.5,15.1280002593994,-8.72300052642822,1023.39703369141,-700,910,70,0,0,0,0
0,0,0,0,51,234,-232.5,14.8229999542236,-9.08899974822998,1022.78698730469,-700,910,70,0,0,0,0
0,0,0,0,61.5,252,-232.5,14.4569997787476,-9.08899974822998,1022.48199462891,-700,910,140,0,0,0,0
0,0,0,0,70.5,267,-229.5,15.3719997406006,-8.78400039672852,1023.4580078125,-700,840,70,0,0,0,0
25.4296875,25.4904174804688,36.7034912109375,101626.6640625,73.5,256.5,-223.5,14.701000213623,-8.78400039672852,1022.90899658203,-700,910,140,0,0,0,0
0,0,0,0,70.5,240,-226.5,15.25,-8.72300052642822,1020.83502197266,-700,910,140,0,0,0,0
0,0,0,0,58.5,223.5,-228,15.9210004806519,-8.41800022125244,1026.20300292969,-700,840,70,0,0,0,0
0,0,0,0,55.5,223.5,-226.5,12.5659999847412,-9.15000057220459,1020.0419921875,-700,910,140,0,0,0,0
0,0,0,0,64.5,238.5,-232.5,15.1280002593994,-8.35700035095215,1023.09204101563,-700,840,70,0,0,0,0
0,0,0,0,75,261,-234,14.5790004730225,-9.76000022888184,1022.29901123047,-630,840,70,0,0,0,0
0,0,0,0,79.5,267,-223.5,15.0060005187988,-8.11299991607666,1023.21398925781,-630,840,70,0,0,0,0
0,0,0,0,69,247.5,-216,15.3109998703003,-9.82100009918213,1023.4580078125,-630,840,140,0,0,0,0
0,0,0,0,64.5,234,-223.5,15.4330005645752,-9.88199996948242,1023.21398925781,-630,840,70,0,0,0,0
0,0,0,0,66,225,-231,15.0060005187988,-8.35700035095215,1022.78698730469,-700,910,70,0,0,0,0
25.4296875,25.4778289794922,36.6928100585938,101625.65625,67.5,235.5,-231,15.1280002593994,-10.1260004043579,1023.03100585938,-630,840,70,0,0,0,0
0,0,0,0,69,246,-226.5,14.1520004272461,-7.93000030517578,1022.84802246094,-700,840,140,0,0,0,0
0,0,0,0,75,265.5,-220.5,14.4569997787476,-8.05200004577637,1023.09204101563,-700,840,70,0,0,0,0
0,0,0,0,70.5,264,-225,15.4330005645752,-10.1260004043579,1022.60400390625,-630,840,70,0,0,0,0
0,0,0,0,64.5,247.5,-234,15.1280002593994,-8.17399978637695,1023.4580078125,-700,840,70,0,0,0,0
0,0,0,0,55.5,228,-238.5,15.4330005645752,-9.82100009918213,1022.6650390625,-630,840,70,0,0,0,0
0,0,0,0,46.5,223.5,-240,15.1280002593994,-8.96700000762939,1023.15301513672,-700,840,70,0,0,0,0
0,0,0,0,54,246,-229.5,14.8839998245239,-8.35700035095215,1022.97003173828,-630,840,140,0,0,0,0
0,0,0,0,75,264,-225,15.4330005645752,-9.15000057220459,1023.51898193359,-700,840,70,0,0,0,0
0,0,0,0,75,264,-225,15.0670003890991,-8.72300052642822,1023.15301513672,-630,840,70,0,0,0,0
0,0,0,0,63,250.5,-225,15.6160001754761,-8.53999996185303,1022.90899658203,-630,840,140,0,0,0,0
25.4375,25.4954528808594,36.6973876953125,101626.6640625,64.5,232.5,-229.5,15.5550003051758,-9.15000057220459,1022.84802246094,-700,910,70,0,0,0,0
0,0,0,0,52.5,220.5,-237,15.1890001296997,-9.08899974822998,1022.97003173828,-700,910,140,0,0,0,0
0,0,0,0,49.5,238.5,-235.5,15.4940004348755,-8.72300052642822,1022.90899658203,-700,840,70,0,0,0,0
0,0,0,0,64.5,255,-228,15.3109998703003,-9.21100044250488,1023.03100585938,-630,840,140,0,0,0,0
0,0,0,0,76.5,264,-225,15.0060005187988,-8.9060001373291,1022.78698730469,-630,840,140,0,0,0,0
0,0,0,0,76.5,253.5,-223.5,15.1280002593994,-8.60099983215332,1023.15301513672,-700,910,70,0,0,0,0
0,0,0,0,67.5,240,-231,15.25,-9.33300018310547,1022.54302978516,-700,840,140,0,0,0,0
0,0,0,0,54,225,-228,15.3109998703003,-8.96700000762939,1022.97003173828,-700,840,70,0,0,0,0
0,0,0,0,58.5,223.5,-226.5,14.8839998245239,-8.41800022125244,1023.39703369141,-700,840,70,0,0,0,0
0,0,0,0,70.5,238.5,-234,15.8600006103516,-8.96700000762939,1023.39703369141,-700,840,140,0,0,0,0
25.4296875,25.4828643798828,36.7111206054688,101626.6640625,81,262.5,-231,15.1890001296997,-8.60099983215332,1023.21398925781,-630,840,70,0,0,0,0
0,0,0,0,81,267,-222,15.25,-8.9060001373291,1023.03100585938,-630,840,140,0,0,0,0
0,0,0,0,66,249,-225,15.0060005187988,-9.02799987792969,1023.03100585938,-630,840,70,0,0,0,0
0,0,0,0,55.5,232.5,-231,14.9449996948242,-8.9060001373291,1023.03100585938,-700,840,70,0,0,0,0
0,0,0,0,51,229.5,-231,15.4940004348755,-9.27200031280518,1023.33599853516,-630,840,70,0,0,0,0
0,0,0,0,55.5,240,-229.5,15.0060005187988,-9.27200031280518,1023.03100585938,-700,840,140,0,0,0,0
0,0,0,0,66,258,-232.5,15.1280002593994,-8.66199970245361,1022.78698730469,-700,840,70,0,0,0,0
0,0,0,0,78,264,-226.5,15.7379999160767,-9.33300018310547,1023.15301513672,-700,840,70,0,0,0,0
0,0,0,0,72,250.5,-223.5,15.0670003890991,-8.17399978637695,1023.15301513672,-630,840,70,0,0,0,0
0,0,0,0,57,241.5,-231,15.0060005187988,-7.99100017547607,1023.15301513672,-700,840,140,0,0,0,0
25.4296875,25.4853820800781,36.6973876953125,101627.671875,51,229.5,-235.5,15.3109998703003,-9.21100044250488,1022.72601318359,-700,910,140,0,0,0,0
0,0,0,0,52.5,234,-238.5,15.0060005187988,-8.66199970245361,1023.27502441406,-630,840,70,0,0,0,0
0,0,0,0,61.5,249,-232.5,15.3109998703003,-9.45499992370605,1022.60400390625,-630,840,140,0,0,0,0
0,0,0,0,76.5,261,-223.5,15.798999786377,-8.84500026702881,1023.21398925781,-630,840,140,0,0,0,0
0,0,0,0,78,256.5,-223.5,15.0060005187988,-8.9060001373291,1022.72601318359,-630,840,140,0,0,0,0
0,0,0,0,67.5,243,-226.5,15.25,-9.02799987792969,1023.33599853516,-700,840,140,0,0,0,0
0,0,0,0,52.5,231,-225,14.8229999542236,-8.78400039672852,1023.09204101563,-700,840,70,0,0,0,0
0,0,0,0,55.5,231,-234,14.7620000839233,-8.66199970245361,1023.03100585938,-700,840,70,0,0,0,0
0,0,0,0,63,244.5,-238.5,15.7379999160767,-9.33300018310547,1023.39703369141,-700,840,70,0,0,0,0
0,0,0,0,67.5,261,-229.5,14.8839998245239,-8.78400039672852,1022.84802246094,-700,910,140,0,0,0,0
0,0,0,0,72,267,-219,15.3719997406006,-9.45499992370605,1023.15301513672,-630,840,70,0,0,0,0
25.4296875,25.4778289794922,36.7935180664063,101626.6640625,66,255,-214.5,15.0670003890991,-9.02799987792969,1023.03100585938,-630,840,70,0,0,0,0
0,0,0,0,58.5,235.5,-222,15.3109998703003,-8.41800022125244,1023.33599853516,-630,840,70,0,0,0,0
0,0,0,0,54,228,-232.5,15.3109998703003,-9.08899974822998,1022.72601318359,-630,840,70,0,0,0,0
0,0,0,0,58.5,240,-235.5,15.3109998703003,-9.02799987792969,1022.90899658203,-700,910,70,0,0,0,0
0,0,0,0,61.5,253.5,-232.5,15.4940004348755,-9.39400005340576,1023.15301513672,-700,840,70,0,0,0,0
0,0,0,0,76.5,265.5,-226.5,15.4330005645752,-8.35700035095215,1023.39703369141,-700,840,70,0,0,0,0
0,0,0,0,78,259.5,-226.5,14.9449996948242,-9.57699966430664,1022.54302978516,-700,840,70,0,0,0,0
0,0,0,0,60,243,-231,14.7620000839233,-8.35700035095215,1023.21398925781,-700,840,140,0,0,0,0
0,0,0,0,52.5,229.5,-235.5,15.0060005187988,-8.53999996185303,1022.97003173828,-700,910,140,0,0,0,0
0,0,0,0,55.5,232.5,-232.5,14.9449996948242,-8.53999996185303,1023.15301513672,-700,840,70,0,0,0,0
25.4296875,25.4652404785156,36.8377685546875,101624.6484375,61.5,246,-228,15.0060005187988,-8.53999996185303,1022.84802246094,-630,840,70,0,0,0,0
0,0,0,0,67.5,264,-225,15.7379999160767,-9.39400005340576,1023.4580078125,-700,840,70,0,0,0,0
0,0,0,0,72,268.5,-219,15.0670003890991,-9.51599979400635,1023.21398925781,-700,840,140,0,0,0,0
0,0,0,0,67.5,249,-220.5,15.1280002593994,-8.23499965667725,1023.03100585938,-700,840,70,0,0,0,0
0,0,0,0,61.5,234,-232.5,15.25,-9.45499992370605,1023.15301513672,-700,910,70,0,0,0,0
0,0,0,0,54,234,-240,14.9449996948242,-8.66199970245361,1022.72601318359,-700,910,70,0,0,0,0
0,0,0,0,60,241.5,-237,14.4569997787476,-8.66199970245361,1022.78698730469,-630,910,140,0,0,0,0
0,0,0,0,73.5,258,-229.5,15.4940004348755,-9.63800048828125,1023.21398925781,-630,840,140,0,0,0,0
0,0,0,0,79.5,268.5,-222,14.335000038147,-8.11299991607666,1022.48199462891,-700,910,70,0,0,0,0
0,0,0,0,76.5,256.5,-228,15.4330005645752,-9.69900035858154,1023.15301513672,-700,840,140,0,0,0,0
25.421875,25.4828643798828,36.8728637695313,101625.65625,63,240,-232.5,15.798999786377,-9.88199996948242,1022.54302978516,-630,840,70,0,0,0,0
0,0,0,0,57,228,-238.5,14.7620000839233,-8.11299991607666,1022.84802246094,-700,910,70,0,0,0,0
0,0,0,0,60,237,-241.5,15.9210004806519,-9.63800048828125,1023.58001708984,-700,840,70,0,0,0,0
0,0,0,0,63,250.5,-226.5,14.5180006027222,-8.35700035095215,1022.72601318359,-630,840,70,0,0,0,0
0,0,0,0,75,268.5,-222,14.8839998245239,-7.80800008773804,1023.76300048828,-700,910,70,0,0,0,0
0,0,0,0,75,264,-223.5,13.9079999923706,-10.9800004959106,1021.93298339844,-700,1120,70,0,0,0,0
0,0,0,0,64.5,244.5,-223.5,16.1650009155273,-7.13700008392334,1024.12902832031,-700,910,70,0,0,0,0
0,0,0,0,55.5,231,-232.5,13.4809999465942,-10.3090000152588,1022.60400390625,-630,910,70,0,0,0,0
0,0,0,0,54,231,-241.5,17.4460010528564,-9.94299983978271,1024.61706542969,-630,840,70,0,0,0,0
0,0,0,0,57,241.5,-241.5,12.0170001983643,-8.66199970245361,1021.56701660156,-700,910,70,0,0,0,0
0,0,0,0,69,259.5,-232.5,17.0190010070801,-9.57699966430664,1024.67797851563,-630,840,70,0,0,0,0
25.421875,25.4652404785156,36.87744140625,101628.6796875,70.5,258,-226.5,13.0539999008179,-8.47900009155273,1021.93298339844,-700,910,70,0,0,0,0
0,0,0,0,60,244.5,-226.5,12.871000289917,-8.35700035095215,1021.62799072266,-700,910,70,0,0,0,0
0,0,0,0,57,231,-231,17.3239994049072,-9.27200031280518,1025.41003417969,-630,840,70,0,0,0,0
0,0,0,0,57,228,-238.5,12.9930000305176,-7.86899995803833,1021.62799072266,-630,910,70,0,0,0,0
0,0,0,0,63,247.5,-234,17.3239994049072,-10.1260004043579,1024.49499511719,-630,840,70,0,0,0,0
0,0,0,0,69,261,-217.5,17.2630004882813,-9.94299983978271,1025.28796386719,-630,840,70,0,0,0,0
0,0,0,0,73.5,262.5,-217.5,13.7250003814697,-6.64900016784668,1022.84802246094,-700,910,70,0,0,0,0
0,0,0,0,70.5,250.5,-226.5,13.1149997711182,-11.956000328064,1020.89599609375,-630,910,70,0,0,0,0
0,0,0,0,58.5,237,-226.5,16.0429992675781,-5.79500007629395,1025.04406738281,-630,840,70,0,0,0,0
0,0,0,0,51,231,-228,9.45499992370605,-6.77099990844727,1019.73699951172,-700,980,140,0,0,0,0
25.421875,25.4929351806641,36.8881225585938,101627.671875,52.5,244.5,-232.5,20.2520008087158,-10.492000579834,1026.44702148438,-630,910,70,0,0,0,0
0,0,0,0,63,261,-231,12.3830003738403,-6.46600008010864,1022.97003173828,-700,910,140,0,0,0,0
0,0,0,0,78,267,-228,10.7360000610352,-13.2370004653931,1019.06604003906,-630,910,140,0,0,0,0
0,0,0,0,73.5,256.5,-223.5,14.8229999542236,-12.3830003738403,1022.29901123047,-700,700,70,0,0,0,0
0,0,0,0,63,247.5,-225,11.8340005874634,-5.97800016403198,1021.62799072266,-700,770,70,0,0,0,0
0,0,0,0,60,234,-232.5,19.7639999389648,-11.6510000228882,1026.50805664063,-630,770,70,0,0,0,0
0,0,0,0,57,234,-235.5,11.7119998931885,-7.32000017166138,1021.38403320313,-700,840,70,0,0,0,0
0,0,0,0,60,252,-229.5,17.3850002288818,-7.25900030136108,1025.166015625,-700,840,70,0,0,0,0
0,0,0,0,75,265.5,-228,12.7490005493164,-9.88199996948242,1020.89599609375,-700,910,70,0,0,0,0
0,0,0,0,81,259.5,-228,15.7379999160767,-8.53999996185303,1023.58001708984,-630,840,70,0,0,0,0
25.421875,25.4803466796875,36.92626953125,101627.671875,69,246,-232.5,15.798999786377,-8.9060001373291,1024.2509765625,-630,840,70,0,0,0,0
0,0,0,0,55.5,229.5,-234,15.25,-8.72300052642822,1023.15301513672,-630,840,140,0,0,0,0
0,0,0,0,55.5,231,-235.5,15.798999786377,-8.96700000762939,1023.39703369141,-700,840,140,0,0,0,0
0,0,0,0,61.5,246,-231,14.3959999084473,-8.84500026702881,1022.6650390625,-630,840,140,0,0,0,0
0,0,0,0,66,264,-223.5,15.6160001754761,-9.51599979400635,1022.97003173828,-630,840,70,0,0,0,0
0,0,0,0,72,265.5,-225,14.6400003433228,-9.69900035858154,1023.03100585938,-700,910,70,0,0,0,0
0,0,0,0,67.5,244.5,-232.5,15.0670003890991,-8.47900009155273,1022.84802246094,-700,910,70,0,0,0,0
0,0,0,0,61.5,232.5,-237,15.4940004348755,-9.45499992370605,1023.4580078125,-700,840,70,0,0,0,0
0,0,0,0,57,234,-240,14.7620000839233,-8.29600048065186,1022.78698730469,-700,910,70,0,0,0,0
0,0,0,0,61.5,243,-237,15.8600006103516,-8.72300052642822,1023.51898193359,-630,840,70,0,0,0,0
25.40625,25.4526519775391,36.9491577148438,101628.6796875,70.5,253.5,-229.5,14.5180006027222,-8.9060001373291,1022.23803710938,-700,910,70,0,0,0,0
0,0,0,0,73.5,258,-225,15.6770000457764,-8.66199970245361,1023.33599853516,-700,910,70,0,0,0,0
0,0,0,0,66,247.5,-222,15.3109998703003,-9.33300018310547,1022.90899658203,-700,910,70,0,0,0,0
0,0,0,0,60,234,-226.5,15.0060005187988,-9.02799987792969,1022.6650390625,-700,910,70,0,0,0,0
0,0,0,0,57,225,-238.5,15.3109998703003,-8.72300052642822,1023.39703369141,-630,840,70,0,0,0,0
0,0,0,0,63,237,-237,14.701000213623,-9.02799987792969,1022.78698730469,-700,840,70,0,0,0,0
0,0,0,0,70.5,252,-231,15.3719997406006,-9.08899974822998,1023.03100585938,-630,840,70,0,0,0,0
0,0,0,0,73.5,261,-228,15.5550003051758,-8.78400039672852,1023.33599853516,-630,840,70,0,0,0,0
0,0,0,0,72,252,-225,15.1280002593994,-9.57699966430664,1022.97003173828,-630,840,70,0,0,0,0
0,0,0,0,61.5,238.5,-226.5,15.5550003051758,-8.53999996185303,1023.33599853516,-700,840,140,0,0,0,0
0,0,0,0,48,229.5,-235.5,14.5180006027222,-9.57699966430664,1022.84802246094,-700,840,70,0,0,0,0
25.421875,25.4702758789063,36.962890625,101630.6953125,49.5,231,-232.5,15.1280002593994,-7.99100017547607,1023.09204101563,-700,910,70,0,0,0,0
0,0,0,0,64.5,250.5,-229.5,15.1280002593994,-9.45499992370605,1022.84802246094,-700,840,70,0,0,0,0
0,0,0,0,75,267,-226.5,14.8839998245239,-8.84500026702881,1022.84802246094,-630,910,70,0,0,0,0
0,0,0,0,76.5,261,-217.5,15.7379999160767,-9.27200031280518,1022.90899658203,-630,840,70,0,0,0,0
0,0,0,0,66,244.5,-226.5,15.3109998703003,-9.39400005340576,1023.21398925781,-630,840,70,0,0,0,0
0,0,0,0,58.5,228,-231,15.4330005645752,-8.53999996185303,1023.09204101563,-700,840,70,0,0,0,0
0,0,0,0,63,226.5,-229.5,15.0060005187988,-9.21100044250488,1022.84802246094,-630,840,70,0,0,0,0
0,0,0,0,69,240,-231,15.0670003890991,-8.84500026702881,1023.03100585938,-700,840,70,0,0,0,0
0,0,0,0,72,258,-223.5,15.0060005187988,-9.08899974822998,1022.6650390625,-700,840,140,0,0,0,0
0,0,0,0,72,264,-220.5,15.1890001296997,-8.66199970245361,1023.27502441406,-630,840,70,0,0,0,0
25.4140625,25.4778289794922,36.9735717773438,101629.6875,64.5,250.5,-225,15.1890001296997,-8.96700000762939,1022.97003173828,-630,840,140,0,0,0,0
0,0,0,0,52.5,228,-228,15.6160001754761,-8.78400039672852,1022.97003173828,-700,840,70,0,0,0,0
0,0,0,0,49.5,222,-231,15.798999786377,-9.33300018310547,1022.90899658203,-700,910,140,0,0,0,0
0,0,0,0,58.5,243,-231,15.0670003890991,-8.78400039672852,1023.09204101563,-700,910,70,0,0,0,0
0,0,0,0,70.5,265.5,-229.5,15.25,-8.84500026702881,1023.15301513672,-700,840,70,0,0,0,0
0,0,0,0,72,268.5,-225,15.4330005645752,-8.78400039672852,1022.97003173828,-630,840,140,0,0,0,0
0,0,0,0,63,253.5,-231,14.8229999542236,-8.41800022125244,1023.09204101563,-700,910,70,0,0,0,0
0,0,0,0,57,237,-231,15.4940004348755,-9.94299983978271,1023.21398925781,-700,840,70,0,0,0,0
0,0,0,0,55.5,232.5,-235.5,15.0060005187988,-8.72300052642822,1022.6650390625,-700,840,70,0,0,0,0
0,0,0,0,54,246,-238.5,15.25,-9.51599979400635,1022.6650390625,-630,840,70,0,0,0,0
25.40625,25.4450988769531,37.0086669921875,101629.6875,64.5,264,-226.5,15.3109998703003,-9.51599979400635,1023.03100585938,-700,840,70,0,0,0,0
0,0,0,0,73.5,271.5,-223.5,15.1890001296997,-8.84500026702881,1023.15301513672,-630,840,70,0,0,0,0
0,0,0,0,69,255,-220.5,15.0060005187988,-9.02799987792969,1023.15301513672,-700,840,70,0,0,0,0
0,0,0,0,61.5,234,-225,15.3109998703003,-8.96700000762939,1022.84802246094,-630,840,70,0,0,0,0
0,0,0,0,54,226.5,-231,14.8839998245239,-8.66199970245361,1023.03100585938,-630,840,140,0,0,0,0
0,0,0,0,63,238.5,-234,15.4940004348755,-8.96700000762939,1022.60400390625,-700,840,140,0,0,0,0
0,0,0,0,72,255,-234,15.4940004348755,-9.02799987792969,1023.03100585938,-700,840,70,0,0,0,0
0,0,0,0,73.5,267,-223.5,15.4330005645752,-9.27200031280518,1022.97003173828,-700,840,70,0,0,0,0
0,0,0,0,75,256.5,-219,15.4940004348755,-9.33300018310547,1023.03100585938,-630,840,70,0,0,0,0
0,0,0,0,67.5,235.5,-225,14.7620000839233,-9.15000057220459,1022.90899658203,-630,840,70,0,0,0,0
0,0,0,0,57,228,-237,15.3719997406006,-8.84500026702881,1022.97003173828,-700,840,70,0,0,0,0
25.3984375,25.4476165771484,36.9461059570313,101631.703125,57,238.5,-241.5,15.1280002593994,-9.21100044250488,1023.27502441406,-700,840,140,0,0,0,0
0,0,0,0,61.5,250.5,-232.5,15.7379999160767,-9.08899974822998,1023.09204101563,-700,910,70,0,0,0,0
0,0,0,0,69,259.5,-229.5,15.0670003890991,-8.96700000762939,1022.90899658203,-700,910,140,0,0,0,0
0,0,0,0,76.5,259.5,-226.5,14.8839998245239,-8.78400039672852,1023.03100585938,-630,910,70,0,0,0,0
0,0,0,0,66,244.5,-228,15.3719997406006,-8.78400039672852,1022.97003173828,-700,910,70,0,0,0,0
0,0,0,0,51,226.5,-234,15.25,-8.53999996185303,1022.78698730469,-700,910,140,0,0,0,0
0,0,0,0,52.5,231,-232.5,15.4940004348755,-9.33300018310547,1023.15301513672,-630,910,70,0,0,0,0
0,0,0,0,66,246,-228,15.25,-8.47900009155273,1023.58001708984,-630,910,70,0,0,0,0
0,0,0,0,73.5,262.5,-225,15.6160001754761,-8.72300052642822,1022.90899658203,-700,910,70,0,0,0,0
0,0,0,0,70.5,258,-219,15.4330005645752,-8.41800022125244,1023.33599853516,-700,840,70,0,0,0,0
25.3984375,25.4400634765625,36.9171142578125,101631.703125,64.5,238.5,-225,15.4940004348755,-9.02799987792969,1022.84802246094,-630,840,70,0,0,0,0
0,0,0,0,60,225,-235.5,15.0670003890991,-8.72300052642822,1022.72601318359,-630,840,70,0,0,0,0
0,0,0,0,57,226.5,-237,15.4330005645752,-8.84500026702881,1023.27502441406,-700,840,70,0,0,0,0
0,0,0,0,67.5,243,-237,14.9449996948242,-9.33300018310547,1022.84802246094,-630,840,70,0,0,0,0
0,0,0,0,79.5,262.5,-231,15.9210004806519,-8.53999996185303,1023.03100585938,-630,840,70,0,0,0,0
0,0,0,0,73.5,261,-223.5,15.1280002593994,-9.15000057220459,1022.72601318359,-700,910,70,0,0,0,0
0,0,0,0,58.5,243,-223.5,15.6160001754761,-9.02799987792969,1022.84802246094,-700,840,70,0,0,0,0
0,0,0,0,55.5,232.5,-226.5,15.3109998703003,-9.15000057220459,1022.84802246094,-700,910,70,0,0,0,0
0,0,0,0,61.5,228,-231,14.9449996948242,-8.84500026702881,1022.84802246094,-630,910,70,0,0,0,0
0,0,0,0,67.5,241.5,-228,15.4940004348755,-8.66199970245361,1022.84802246094,-700,840,70,0,0,0,0
25.3984375,25.4274749755859,36.9430541992188,101633.71875,70.5,264,-226.5,14.8229999542236,-8.9060001373291,1022.78698730469,-630,840,140,0,0,0,0
0,0,0,0,76.5,271.5,-222,15.7379999160767,-8.9060001373291,1022.90899658203,-700,910,70,0,0,0,0
0,0,0,0,70.5,249,-222,15.4940004348755,-9.02799987792969,1022.90899658203,-630,910,70,0,0,0,0
0,0,0,0,63,226.5,-228,15.1280002593994,-8.84500026702881,1022.84802246094,-630,840,140,0,0,0,0
0,0,0,0,52.5,222,-235.5,15.6160001754761,-9.08899974822998,1023.33599853516,-630,840,70,0,0,0,0
0,0,0,0,54,238.5,-240,15.8600006103516,-9.39400005340576,1023.09204101563,-630,840,140,0,0,0,0
0,0,0,0,67.5,259.5,-232.5,15.0060005187988,-9.33300018310547,1022.84802246094,-700,840,140,0,0,0,0
0,0,0,0,78,267,-225,15.4330005645752,-8.9060001373291,1023.03100585938,-700,840,140,0,0,0,0
0,0,0,0,76.5,252,-226.5,15.0670003890991,-8.9060001373291,1022.35998535156,-700,840,70,0,0,0,0
0,0,0,0,66,237,-232.5,15.0670003890991,-8.47900009155273,1023.09204101563,-700,840,70,0,0,0,0
0,0,0,0,57,228,-240,15.1890001296997,-8.78400039672852,1023.03100585938,-630,910,70,0,0,0,0
25.3984375,25.4551696777344,36.9476318359375,101632.7109375,57,235.5,-241.5,15.4940004348755,-9.21100044250488,1022.97003173828,-700,840,70,0,0,0,0
0,0,0,0,64.5,252,-232.5,15.3109998703003,-8.72300052642822,1022.90899658203,-700,840,70,0,0,0,0
0,0,0,0,75,267,-223.5,16.2259998321533,-9.33300018310547,1024.06799316406,-630,840,140,0,0,0,0
0,0,0,0,75,259.5,-222,14.3959999084473,-8.05200004577637,1022.6650390625,-630,910,70,0,0,0,0
0,0,0,0,60,241.5,-228,16.1650009155273,-9.39400005340576,1023.64099121094,-630,910,70,0,0,0,0
0,0,0,0,49.5,229.5,-235.5,15.8600006103516,-7.56400012969971,1023.39703369141,-700,1050,70,0,0,0,0
0,0,0,0,49.5,231,-237,17.8120002746582,-5.30700016021729,1024.67797851563,-630,700,70,0,0,0,0
0,0,0,0,61.5,244.5,-235.5,14.0299997329712,-15.4330005645752,1021.44500732422,-700,840,140,0,0,0,0
0,0,0,0,75,264,-232.5,13.6640005111694,-1.46399998664856,1023.64099121094,-700,770,140,0,0,0,0
0,0,0,0,75,267,-226.5,16.9580001831055,-13.9079999923706,1023.76300048828,-630,770,70,0,0,0,0
25.390625,25.4526519775391,36.9522094726563,101632.7109375,66,252,-225,18.6660003662109,-13.2980003356934,1025.10498046875,-700,700,140,0,0,0,0
0,0,0,0,55.5,235.5,-232.5,14.335000038147,-4.75799989700317,1023.4580078125,-700,770,70,0,0,0,0
0,0,0,0,52.5,235.5,-238.5,17.4460010528564,-13.0539999008179,1023.51898193359,-630,840,140,0,0,0,0
0,0,0,0,64.5,252,-235.5,13.78600025177,-7.0149998664856,1023.27502441406,-630,910,70,0,0,0,0
0,0,0,0,75,267,-231,16.1650009155273,-7.74700021743774,1022.72601318359,-630,1050,70,0,0,0,0
0,0,0,0,76.5,270,-226.5,16.8360004425049,-10.9800004959106,1028.64306640625,-630,980,140,0,0,0,0
0,0,0,0,67.5,252,-226.5,7.19799995422363,-8.35700035095215,1012.72198486328,-700,1050,140,0,0,0,0
0,0,0,0,58.5,235.5,-231,21.1060009002686,-10.7969999313354,1027.42297363281,-630,910,70,0,0,0,0
0,0,0,0,55.5,229.5,-234,11.3459997177124,-13.0539999008179,1018.70001220703,-700,1050,70,0,0,0,0
0,0,0,0,63,238.5,-237,10.1870002746582,-7.44199991226196,1025.34899902344,-630,980,70,0,0,0,0
25.3984375,25.4551696777344,36.944580078125,101631.703125,72,256.5,-231,22.814001083374,-9.39400005340576,1022.05499267578,-630,770,140,0,0,0,0
0,0,0,0,76.5,265.5,-222,8.47900009155273,-6.77099990844727,1022.48199462891,-700,770,140,0,0,0,0
0,0,0,0,73.5,253.5,-219,18.9710006713867,-8.17399978637695,1026.32495117188,-630,840,70,0,0,0,0
0,0,0,0,64.5,241.5,-231,14.4569997787476,-8.78400039672852,1022.78698730469,-700,840,140,0,0,0,0
0,0,0,0,54,228,-240,13.0539999008179,-9.82100009918213,1021.20098876953,-630,910,70,0,0,0,0
0,0,0,0,57,231,-238.5,19.3369998931885,-7.19799995422363,1026.69104003906,-700,840,70,0,0,0,0
0,0,0,0,67.5,247.5,-228,16.2259998321533,-8.53999996185303,1024.86096191406,-630,910,70,0,0,0,0
0,0,0,0,75,259.5,-222,16.6529998779297,-8.66199970245361,1023.4580078125,-630,910,70,0,0,0,0
0,0,0,0,75,255,-220.5,12.871000289917,-11.0410003662109,1021.56701660156,-700,840,140,0,0,0,0
0,0,0,0,70.5,244.5,-225,15.5550003051758,-7.625,1023.27502441406,-700,840,70,0,0,0,0
0,0,0,0,58.5,228,-232.5,12.0780000686646,-9.45499992370605,1020.59100341797,-700,910,70,0,0,0,0
25.3984375,25.4551696777344,36.944580078125,101630.6953125,55.5,226.5,-234,17.568000793457,-8.9060001373291,1024.92199707031,-630,840,70,0,0,0,0
0,0,0,0,64.5,249,-232.5,15.3719997406006,-7.74700021743774,1023.64099121094,-700,910,70,0,0,0,0
0,0,0,0,73.5,268.5,-225,14.5180006027222,-11.1630001068115,1022.23803710938,-700,840,70,0,0,0,0
0,0,0,0,75,268.5,-220.5,15.9820003509521,-10.0650005340576,1023.51898193359,-700,840,70,0,0,0,0
0,0,0,0,64.5,252,-232.5,14.2740001678467,-7.625,1022.42102050781,-700,840,140,0,0,0,0
0,0,0,0,55.5,225,-235.5,16.2870006561279,-10.0650005340576,1023.82403564453,-630,840,140,0,0,0,0
0,0,0,0,57,226.5,-232.5,14.9449996948242,-7.44199991226196,1023.33599853516,-700,910,140,0,0,0,0
0,0,0,0,63,244.5,-231,15.798999786377,-7.56400012969971,1023.03100585938,-700,840,70,0,0,0,0
